Year,Month,Day,Hour,Minute,Solar Zenith Angle,Temperature,Surface Albedo,Relative Humidity,Wind Speed,Wind Direction,Clearsky DNI,Clearsky GHI,Clearsky DHI
2022,9,20,11,30,44.01,25.900000000000002,0.11,53.17,5.4,250,783,702,139
2022,9,20,12,30,50.96,25.700000000000003,0.11,53.370000000000005,4.9,255,728,596,137
2022,9,20,13,30,60.11,25.400000000000002,0.11,54.22,4.3,259,642,445,125
2022,9,20,14,30,70.51,24.900000000000002,0.11,54.980000000000004,3.8000000000000003,264,512,269,98
2022,9,20,15,30,81.52,23.8,0.11,59.5,3.5,269,247,91,55
2022,9,20,16,30,92.91,22.3,0.11,70.36,3.1,289,0,0,0
2022,9,20,17,30,104.07000000000001,21.3,0.11,77.95,3.4000000000000004,248,0,0,0
2022,9,20,18,30,114.73,20.400000000000002,0.11,84.29,4.2,9,0,0,0
2022,9,20,19,30,124.37,19.5,0.11,88.84,4.9,17,0,0,0
2022,9,20,20,30,132.2,18.8,0.11,91.05,5,17,0,0,0
2022,9,20,21,30,137.1,18.400000000000002,0.11,90.53,5,13,0,0,0
2022,9,20,22,30,137.98,18.1,0.11,89.02,5.1000000000000005,8,0,0,0
2022,9,20,23,30,134.6,17.900000000000002,0.11,87.45,5,7,0,0,0
2022,9,21,0,30,127.8,17.8,0.11,86.05,4.7,8,0,0,0
2022,9,21,1,30,118.78,17.6,0.11,85.71000000000001,4.3,11,0,0,0
2022,9,21,2,30,108.47,17.5,0.11,85.10000000000001,4,14,0,0,0
2022,9,21,3,30,97.47,17.5,0.11,84.05,3.8000000000000003,16,0,0,0
2022,9,21,4,30,86.02,17.6,0.11,82.63,3.6,19,65,31,27
2022,9,21,5,30,74.98,17.8,0.11,80.5,3.6,25,381,190,92
2022,9,21,6,30,64.31,17.900000000000002,0.11,78.91,3.6,31,571,371,124
2022,9,21,7,30,54.61,18.1,0.11,77.10000000000001,3.7,36,673,533,143
2022,9,21,8,30,46.71,18.2,0.11,76.17,3.7,37,734,657,153
2022,9,21,9,30,41.76,18.400000000000002,0.11,75.01,3.9000000000000004,38,712,717,186
2022,9,21,10,30,40.910000000000004,18.6,0.11,73.88,4,38,713,728,189
2022,9,21,11,30,44.410000000000004,18.7,0.11,73.32000000000001,4,38,701,681,180
2022,9,21,12,30,51.33,18.7,0.11,73.38,4,38,679,582,158
2022,9,21,13,30,60.46,18.400000000000002,0.11,74.98,3.9000000000000004,39,598,433,138
2022,9,21,14,30,70.84,18.1,0.11,76.85000000000001,3.9000000000000004,41,471,260,105
2022,9,21,15,30,81.84,17.7,0.11,79.37,3.8000000000000003,45,217,86,55
2022,9,21,16,30,93.23,17.5,0.11,80.73,3.8000000000000003,50,0,0,0
2022,9,21,17,30,104.4,17.3,0.11,82.07000000000001,3.7,56,0,0,0
2022,9,21,18,30,115.08,17.2,0.11,83,3.5,62,0,0,0
2022,9,21,19,30,124.74000000000001,17,0.11,84.21000000000001,3.4000000000000004,67,0,0,0
2022,9,21,20,30,132.59,16.900000000000002,0.11,84.53,3.2,71,0,0,0
2022,9,21,21,30,137.5,16.7,0.11,84.98,2.9000000000000004,74,0,0,0
2022,9,21,22,30,138.36,16.7,0.11,84.19,2.8000000000000003,76,0,0,0
2022,9,21,23,30,134.93,16.6,0.11,83.76,2.7,76,0,0,0
2022,9,22,0,30,128.08,16.400000000000002,0.1,83.93,2.6,74,0,0,0
2022,9,22,1,30,119.02,16.3,0.1,83.77,2.5,71,0,0,0
2022,9,22,2,30,108.67,16.2,0.1,83.95,2.5,69,0,0,0
2022,9,22,3,30,97.66,16.3,0.1,83.07000000000001,2.6,69,0,0,0
2022,9,22,4,30,86.2,16.8,0.1,81.26,2.8000000000000003,70,89,31,26
2022,9,22,5,30,75.18,17.400000000000002,0.1,77.82000000000001,3,68,402,190,87
2022,9,22,6,30,64.53,17.6,0.1,75.75,2.9000000000000004,63,580,371,121
2022,9,22,7,30,54.870000000000005,17.900000000000002,0.1,73.33,2.6,58,671,531,145
2022,9,22,8,30,47.02,18,0.1,72.03,2.6,54,727,653,157
2022,9,22,9,30,42.13,18.2,0.1,71.04,2.8000000000000003,50,761,724,160
2022,9,22,10,30,41.31,18.5,0.1,70.04,3,46,768,736,159
2022,9,22,11,30,44.800000000000004,18.6,0.1,70.18,3.2,44,756,687,150
2022,9,22,12,30,51.71,18.5,0.1,71.33,3.4000000000000004,41,722,585,137
2022,9,22,13,30,60.81,18.3,0.1,72.93,3.6,38,640,435,123
2022,9,22,14,30,71.18,17.900000000000002,0.1,75.65,3.8000000000000003,34,498,258,97
2022,9,22,15,30,82.16,17.3,0.1,79.92,3.9000000000000004,29,216,82,53
2022,9,22,16,30,93.55,16.900000000000002,0.1,83.79,4,23,0,0,0
2022,9,22,17,30,104.73,16.7,0.1,86.31,4.2,17,0,0,0
2022,9,22,18,30,115.42,16.7,0.1,86.83,4.1000000000000005,13,0,0,0
2022,9,22,19,30,125.10000000000001,16.6,0.1,86.81,3.8000000000000003,10,0,0,0
2022,9,22,20,30,132.98,16.5,0.1,85.81,3.6,7,0,0,0
2022,9,22,21,30,137.9,16.3,0.1,84.31,3.4000000000000004,92,0,0,0
2022,9,22,22,30,138.74,16.2,0.1,82.19,3.4000000000000004,358,0,0,0
2022,9,22,23,30,135.26,16,0.1,80.47,3.4000000000000004,356,0,0,0
2022,9,23,0,30,128.36,15.9,0.1,78.8,3.4000000000000004,356,0,0,0
2022,9,23,1,30,119.25,15.700000000000001,0.1,78.2,3.3000000000000003,355,0,0,0
2022,9,23,2,30,108.88,15.600000000000001,0.1,77.34,3.3000000000000003,353,0,0,0
2022,9,23,3,30,97.85000000000001,15.5,0.1,77.32000000000001,3.4000000000000004,351,0,0,0
2022,9,23,4,30,86.38,16,0.1,75.75,3.6,348,165,34,24
2022,9,23,5,30,75.38,16.900000000000002,0.1,71.02,4,346,527,202,69
2022,9,23,6,30,64.75,17.400000000000002,0.1,66.08,4.1000000000000005,347,693,390,94
2022,9,23,7,30,55.13,18,0.1,62.550000000000004,4.1000000000000005,347,776,555,111
2022,9,23,8,30,47.34,18.400000000000002,0.1,60.620000000000005,4.2,349,823,679,122
2022,9,23,9,30,42.49,18.8,0.1,58.75,4.3,351,858,753,121
2022,9,23,10,30,41.7,19.1,0.1,57.39,4.4,267,860,764,122
2022,9,23,11,30,45.19,19.3,0.1,56.63,4.5,3,847,714,118
2022,9,23,12,30,52.08,19.3,0.1,56.88,4.7,10,808,607,111
2022,9,23,13,30,61.160000000000004,19.1,0.1,57.99,4.7,16,754,457,94
2022,9,23,14,30,71.51,18.7,0.1,60.410000000000004,4.6000000000000005,21,639,275,72
2022,9,23,15,30,82.48,17.900000000000002,0.1,65.22,4.3,26,380,89,40
2022,9,23,16,30,93.88,17.1,0.1,70.92,3.8000000000000003,32,0,0,0
2022,9,23,17,30,105.06,16.8,0.1,72.72,3.7,37,0,0,0
2022,9,23,18,30,115.77,16.6,0.1,73.52,3.5,41,0,0,0
2022,9,23,19,30,125.47,16.5,0.1,73.66,3.5,42,0,0,0
2022,9,23,20,30,133.37,16.3,0.1,74.34,3.5,44,0,0,0
2022,9,23,21,30,138.3,16.2,0.1,74.55,3.4000000000000004,46,0,0,0
2022,9,23,22,30,139.12,16.1,0.1,74.74,3.3000000000000003,48,0,0,0
2022,9,23,23,30,135.59,16.1,0.1,74.51,3.3000000000000003,50,0,0,0
2022,9,24,0,30,128.64000000000001,16.1,0.1,73.92,3.1,50,0,0,0
2022,9,24,1,30,119.49000000000001,16.2,0.1,72.81,2.9000000000000004,51,0,0,0
2022,9,24,2,30,109.09,16.2,0.1,71.89,2.8000000000000003,51,0,0,0
2022,9,24,3,30,98.05,16.3,0.1,70.94,2.7,49,0,0,0
2022,9,24,4,30,86.56,17,0.1,68.94,2.9000000000000004,47,159,33,23
2022,9,24,5,30,75.58,18.3,0.1,63.02,3.4000000000000004,44,527,199,68
2022,9,24,6,30,64.98,19.1,0.1,58.25,3.8000000000000003,42,695,387,93
2022,9,24,7,30,55.4,19.8,0.1,55.6,4.1000000000000005,40,783,551,107
2022,9,24,8,30,47.65,20.400000000000002,0.1,53.68,4.5,38,832,676,115
2022,9,24,9,30,42.86,20.700000000000003,0.1,52.95,4.7,37,861,748,117
2022,9,24,10,30,42.1,20.8,0.1,52.88,5,36,868,759,115
2022,9,24,11,30,45.59,20.700000000000003,0.1,53.61,5.300000000000001,36,856,708,109
2022,9,24,12,30,52.45,20.400000000000002,0.1,54.93,5.5,36,826,603,99
2022,9,24,13,30,61.51,20,0.1,56.59,5.6000000000000005,38,764,450,86
2022,9,24,14,30,71.84,19.5,0.1,58.67,5.300000000000001,41,647,268,67
2022,9,24,15,30,82.8,18.7,0.1,62.53,4.800000000000001,45,383,85,37
2022,9,24,16,30,94.2,17.900000000000002,0.1,68.01,4.2,50,0,0,0
2022,9,24,17,30,105.39,17.6,0.1,70.32000000000001,4.1000000000000005,55,0,0,0
2022,9,24,18,30,116.11,17.400000000000002,0.1,71.11,3.9000000000000004,60,0,0,0
2022,9,24,19,30,125.83,17.2,0.1,71.92,3.8000000000000003,63,0,0,0
2022,9,24,20,30,133.75,17,0.1,72.49,3.7,65,0,0,0
2022,9,24,21,30,138.70000000000002,16.8,0.1,73.01,3.7,66,0,0,0
2022,9,24,22,30,139.5,16.6,0.1,73.31,3.5,66,0,0,0
2022,9,24,23,30,135.92000000000002,16.400000000000002,0.1,73.69,3.4000000000000004,66,0,0,0
2022,9,25,0,30,128.91,16.3,0.1,73.59,3.2,65,0,0,0
2022,9,25,1,30,119.72,16.1,0.1,73.99,3,63,0,0,0
2022,9,25,2,30,109.3,16,0.1,74.24,3,60,0,0,0
2022,9,25,3,30,98.24000000000001,16.1,0.1,74.02,3,58,0,0,0
2022,9,25,4,30,86.75,16.8,0.1,72.56,3.2,57,212,33,21
2022,9,25,5,30,75.78,18,0.1,67.76,3.7,56,579,200,58
2022,9,25,6,30,65.2,18.7,0.1,63.58,3.9000000000000004,56,734,387,79
2022,9,25,7,30,55.660000000000004,19.200000000000003,0.1,61.68,3.9000000000000004,57,807,549,94
2022,9,25,8,30,47.96,19.6,0.1,60.46,3.8000000000000003,57,846,672,106
2022,9,25,9,30,43.22,19.8,0.1,59.75,3.8000000000000003,55,841,736,122
2022,9,25,10,30,42.5,19.900000000000002,0.1,59.39,3.9000000000000004,51,842,745,124
2022,9,25,11,30,45.980000000000004,20,0.1,59.29,4.1000000000000005,47,827,694,119
2022,9,25,12,30,52.83,20,0.1,60.15,4.3,44,801,590,106
2022,9,25,13,30,61.86,19.8,0.1,62,4.6000000000000005,43,736,439,92
2022,9,25,14,30,72.18,19.400000000000002,0.1,65.01,4.800000000000001,41,609,258,71
2022,9,25,15,30,83.12,18.7,0.1,70.33,4.7,39,328,77,38
2022,9,25,16,30,94.52,18.1,0.1,76.18,4.5,38,0,0,0
2022,9,25,17,30,105.72,17.900000000000002,0.1,79.57000000000001,4.4,38,0,0,0
2022,9,25,18,30,116.45,17.7,0.1,81.91,4.2,39,0,0,0
2022,9,25,19,30,126.2,17.5,0.1,83.48,4,40,0,0,0
2022,9,25,20,30,134.14000000000001,17.2,0.1,85.3,3.8000000000000003,41,0,0,0
2022,9,25,21,30,139.1,17,0.1,86.45,3.7,43,0,0,0
2022,9,25,22,30,139.88,16.8,0.1,87.27,3.6,46,0,0,0
2022,9,25,23,30,136.25,16.7,0.1,87.42,3.5,47,0,0,0
2022,9,26,0,30,129.19,16.6,0.1,87.7,3.4000000000000004,47,0,0,0
2022,9,26,1,30,119.96000000000001,16.5,0.1,87.55,3.4000000000000004,48,0,0,0
2022,9,26,2,30,109.5,16.3,0.1,87.94,3.4000000000000004,49,0,0,0
2022,9,26,3,30,98.43,16.3,0.1,87.18,3.4000000000000004,49,0,0,0
2022,9,26,4,30,86.93,16.8,0.1,84.22,3.6,49,155,29,20
2022,9,26,5,30,75.98,17.6,0.1,79.73,4,47,532,191,62
2022,9,26,6,30,65.43,18.1,0.1,75.55,4.1000000000000005,46,697,374,84
2022,9,26,7,30,55.93,18.6,0.1,72.15,4.1000000000000005,45,777,537,102
2022,9,26,8,30,48.28,19,0.1,69.76,4.1000000000000005,42,817,656,112
2022,9,26,9,30,43.59,19.3,0.1,67.87,4.2,38,829,723,122
2022,9,26,10,30,42.89,19.5,0.1,66.88,4.4,34,834,733,122
2022,9,26,11,30,46.38,19.6,0.1,66.51,4.6000000000000005,31,824,684,116
2022,9,26,12,30,53.2,19.5,0.1,67.16,4.800000000000001,30,820,585,94
2022,9,26,13,30,62.21,19.3,0.1,68.4,4.800000000000001,29,749,433,84
2022,9,26,14,30,72.51,18.900000000000002,0.1,70.44,4.7,29,626,253,65
2022,9,26,15,30,83.43,18.400000000000002,0.1,73.67,4.4,29,345,75,35
2022,9,26,16,30,94.84,17.7,0.1,78.86,4.1000000000000005,31,0,0,0
2022,9,26,17,30,106.04,17.5,0.1,80.56,3.9000000000000004,34,0,0,0
2022,9,26,18,30,116.79,17.3,0.1,81.58,3.7,37,0,0,0
2022,9,26,19,30,126.56,17.3,0.1,81.14,3.5,39,0,0,0
2022,9,26,20,30,134.53,17.400000000000002,0.1,80.06,3.3000000000000003,41,0,0,0
2022,9,26,21,30,139.49,17.400000000000002,0.1,79.62,3.2,41,0,0,0
2022,9,26,22,30,140.25,17.400000000000002,0.1,78.95,3.1,42,0,0,0
2022,9,26,23,30,136.58,17.5,0.1,78,3.1,43,0,0,0
2022,9,27,0,30,129.47,17.5,0.1,77.36,3.2,43,0,0,0
2022,9,27,1,30,120.19,17.5,0.1,76.98,3.2,45,0,0,0
2022,9,27,2,30,109.71000000000001,17.5,0.1,76.96000000000001,3.3000000000000003,46,0,0,0
2022,9,27,3,30,98.63,17.400000000000002,0.1,77.43,3.3000000000000003,44,0,0,0
2022,9,27,4,30,87.12,17.900000000000002,0.1,75.74,3.5,41,157,28,20
2022,9,27,5,30,76.19,18.8,0.1,71.63,4.2,39,545,190,60
2022,9,27,6,30,65.66,19.3,0.1,68.3,4.5,39,706,374,83
2022,9,27,7,30,56.19,19.5,0.1,67.43,4.7,39,782,535,100
2022,9,27,8,30,48.59,19.700000000000003,0.1,66.83,4.9,39,826,656,110
2022,9,27,9,30,43.95,19.8,0.1,66.75,5.1000000000000005,38,842,722,116
2022,9,27,10,30,43.29,19.8,0.1,67.18,5.4,34,828,728,126
2022,9,27,11,30,46.77,19.6,0.1,68.41,5.800000000000001,29,801,674,126
2022,9,27,12,30,53.57,19.200000000000003,0.1,70.71000000000001,6.1000000000000005,25,721,561,133
2022,9,27,13,30,62.56,18.8,0.1,72.78,6.2,23,648,412,114
2022,9,27,14,30,72.84,18.400000000000002,0.1,74.60000000000001,5.9,20,521,237,83
2022,9,27,15,30,83.75,17.900000000000002,0.1,77.47,5.300000000000001,18,245,66,39
2022,9,27,16,30,95.16,17.400000000000002,0.1,81.08,4.7,19,0,0,0
2022,9,27,17,30,106.37,17.2,0.1,82.36,4.5,20,0,0,0
2022,9,27,18,30,117.13,17.1,0.1,82.64,4.3,20,0,0,0
2022,9,27,19,30,126.92,16.900000000000002,0.1,83.14,4.2,18,0,0,0
2022,9,27,20,30,134.91,16.8,0.1,83.27,4.2,17,0,0,0
2022,9,27,21,30,139.89000000000001,16.7,0.1,83,4,15,0,0,0
2022,9,27,22,30,140.63,16.6,0.1,82.71000000000001,3.9000000000000004,12,0,0,0
2022,9,27,23,30,136.91,16.7,0.1,81.48,3.8000000000000003,10,0,0,0
2022,9,28,0,30,129.74,16.6,0.1,81.52,3.7,9,0,0,0
2022,9,28,1,30,120.42,16.5,0.1,81.33,3.6,11,0,0,0
2022,9,28,2,30,109.92,16.5,0.1,81.10000000000001,3.5,12,0,0,0
2022,9,28,3,30,98.82000000000001,16.6,0.1,80.65,3.4000000000000004,14,0,0,0
2022,9,28,4,30,87.3,17.2,0.1,78.87,3.5,19,142,26,19
2022,9,28,5,30,76.39,18.400000000000002,0.1,74.68,4,24,539,188,61
2022,9,28,6,30,65.89,19.3,0.1,69.12,4.3,29,715,374,82
2022,9,28,7,30,56.46,20,0.1,64.99,4.4,31,799,538,96
2022,9,28,8,30,48.910000000000004,20.700000000000003,0.1,61.95,4.6000000000000005,31,837,659,109
2022,9,28,9,30,44.32,21.200000000000003,0.1,59.56,4.9,29,845,725,120
2022,9,28,10,30,43.68,21.3,0.1,58.24,5.2,28,849,735,121
2022,9,28,11,30,47.160000000000004,21.1,0.1,57.83,5.300000000000001,27,838,684,115
2022,9,28,12,30,53.95,20.8,0.1,58.160000000000004,5.2,28,794,577,109
2022,9,28,13,30,62.910000000000004,20.400000000000002,0.1,58.99,5,31,722,424,95
2022,9,28,14,30,73.17,19.700000000000003,0.1,61.24,4.7,35,592,243,72
2022,9,28,15,30,84.07000000000001,18.7,0.1,66.11,4.1000000000000005,41,300,65,34
2022,9,28,16,30,95.48,17.7,0.1,72.42,3.7,50,0,0,0
2022,9,28,17,30,106.69,17.3,0.1,74.56,3.5,59,0,0,0
2022,9,28,18,30,117.47,17,0.1,75.85000000000001,3.2,68,0,0,0
2022,9,28,19,30,127.28,16.8,0.1,76.36,3,75,0,0,0
2022,9,28,20,30,135.3,16.6,0.1,76.49,2.8000000000000003,82,0,0,0
2022,9,28,21,30,140.29,16.5,0.1,75.88,2.6,87,0,0,0
2022,9,28,22,30,141.01,16.5,0.1,74.82000000000001,2.4000000000000004,92,0,0,0
2022,9,28,23,30,137.24,16.5,0.1,73.85000000000001,2.2,96,0,0,0
2022,9,29,0,30,130.01,16.5,0.1,73.11,2.1,99,0,0,0
2022,9,29,1,30,120.66,16.400000000000002,0.1,73.10000000000001,1.9000000000000001,102,0,0,0
2022,9,29,2,30,110.12,16.400000000000002,0.1,72.88,1.8,104,0,0,0
2022,9,29,3,30,99.02,16.400000000000002,0.1,72.4,1.6,104,0,0,0
2022,9,29,4,30,87.48,16.7,0.1,71.47,1.6,105,151,24,17
2022,9,29,5,30,76.60000000000001,17.8,0.1,67.77,1.5,100,538,185,60
2022,9,29,6,30,66.12,18.7,0.1,61.32,1.2000000000000002,66,711,371,83
2022,9,29,7,30,56.730000000000004,19.700000000000003,0.1,55.300000000000004,1.1,20,801,536,96
2022,9,29,8,30,49.230000000000004,20.6,0.1,50.94,1.2000000000000002,92,847,659,106
2022,9,29,9,30,44.69,21.1,0.1,48.78,1.3,352,875,729,107
2022,9,29,10,30,44.08,21.400000000000002,0.1,47.81,1.2000000000000002,342,876,738,109
2022,9,29,11,30,47.56,21.5,0.1,47.53,1.1,325,858,686,107
2022,9,29,12,30,54.32,21.400000000000002,0.1,47.63,1,289,816,577,101
2022,9,29,13,30,63.26,21.1,0.1,48.370000000000005,1,237,741,423,90
2022,9,29,14,30,73.5,20.5,0.1,50.9,1.2000000000000002,210,600,240,69
2022,9,29,15,30,84.38,19.900000000000002,0.1,57.1,1.2000000000000002,198,299,62,33
2022,9,29,16,30,95.8,19.400000000000002,0.1,59.08,1.1,188,0,0,0
2022,9,29,17,30,107.01,19.200000000000003,0.1,58.63,1.1,179,0,0,0
2022,9,29,18,30,117.81,19,0.1,59.21,1.3,173,0,0,0
2022,9,29,19,30,127.64,18.8,0.1,60.02,1.4000000000000001,171,0,0,0
2022,9,29,20,30,135.68,18.7,0.1,60.28,1.4000000000000001,169,0,0,0
2022,9,29,21,30,140.69,18.6,0.1,60.31,1.2000000000000002,169,0,0,0
2022,9,29,22,30,141.39000000000001,18.6,0.1,60.17,1.1,169,0,0,0
2022,9,29,23,30,137.56,18.5,0.1,60.800000000000004,1,168,0,0,0
2022,9,30,0,30,130.29,18.400000000000002,0.1,61.620000000000005,1,173,0,0,0
2022,9,30,1,30,120.89,18.3,0.1,62.21,0.9,200,0,0,0
2022,9,30,2,30,110.33,18.3,0.1,61.89,0.7000000000000001,271,0,0,0
2022,9,30,3,30,99.21000000000001,18.2,0.1,62.11,0.6000000000000001,268,0,0,0
2022,9,30,4,30,87.67,18.400000000000002,0.1,62.120000000000005,0.7000000000000001,21,138,21,16
2022,9,30,5,30,76.81,19.200000000000003,0.1,62.14,0.9,41,518,178,60
2022,9,30,6,30,66.35,20.3,0.1,55.86,1.1,62,690,361,84
2022,9,30,7,30,57,21.400000000000002,0.1,51.61,1.4000000000000001,78,779,524,99
2022,9,30,8,30,49.550000000000004,22.3,0.1,48.72,1.6,86,826,645,108
2022,9,30,9,30,45.050000000000004,23,0.1,46.660000000000004,1.7000000000000002,85,866,717,105
2022,9,30,10,30,44.47,23.3,0.1,47.75,1.8,79,867,725,106
2022,9,30,11,30,47.95,23.5,0.1,48.660000000000004,2.1,69,849,673,104
2022,9,30,12,30,54.69,23.400000000000002,0.1,49.72,2.5,60,805,565,99
2022,9,30,13,30,63.61,23.1,0.1,51.51,3,55,731,412,87
2022,9,30,14,30,73.83,22.400000000000002,0.1,54.82,3.3000000000000003,53,590,231,66
2022,9,30,15,30,84.69,21.1,0.1,62.28,3.4000000000000004,54,284,57,31
2022,9,30,16,30,96.11,19.900000000000002,0.1,70.12,3.7,58,0,0,0
2022,9,30,17,30,107.34,19.5,0.1,73.75,3.9000000000000004,65,0,0,0
2022,9,30,18,30,118.14,19.1,0.1,76.52,3.7,72,0,0,0
2022,9,30,19,30,128,18.8,0.1,78.71000000000001,3.6,79,0,0,0
2022,9,30,20,30,136.07,18.5,0.1,80.96000000000001,3.4000000000000004,83,0,0,0
2022,9,30,21,30,141.08,18.2,0.1,83.22,3.3000000000000003,83,0,0,0
2022,9,30,22,30,141.76,18,0.1,85.28,3.1,82,0,0,0
2022,9,30,23,30,137.89000000000001,17.900000000000002,0.1,86.85000000000001,3.1,78,0,0,0
2022,10,1,0,30,130.56,17.8,0.1,88.29,3.1,75,0,0,0
2022,10,1,1,30,121.12,17.7,0.1,89.72,3.1,73,0,0,0
2022,10,1,2,30,110.54,17.5,0.1,91.65,3.2,72,0,0,0
2022,10,1,3,30,99.41,17.400000000000002,0.1,92.7,3.2,72,0,0,0
2022,10,1,4,30,87.86,17.900000000000002,0.1,89.94,3.3000000000000003,71,132,20,15
2022,10,1,5,30,77.01,19.3,0.1,81.8,3.7,69,539,177,56
2022,10,1,6,30,66.59,20.6,0.1,72.35000000000001,3.7,66,714,361,77
2022,10,1,7,30,57.27,21.8,0.1,64.58,3.5,63,803,524,90
2022,10,1,8,30,49.870000000000005,22.8,0.1,59.83,3.2,58,850,645,97
2022,10,1,9,30,45.42,23.5,0.1,58.45,2.8000000000000003,51,892,718,91
2022,10,1,10,30,44.86,23.900000000000002,0.1,57.74,2.8000000000000003,41,894,726,92
2022,10,1,11,30,48.34,24,0.1,57.99,2.9000000000000004,32,875,673,91
2022,10,1,12,30,55.06,23.8,0.1,59.25,3.2,27,834,564,87
2022,10,1,13,30,63.96,23.3,0.1,61.89,3.5,25,750,408,79
2022,10,1,14,30,74.16,22.400000000000002,0.1,66.75,3.7,27,596,226,63
2022,10,1,15,30,85.01,21.1,0.1,74.22,3.8000000000000003,33,255,52,29
2022,10,1,16,30,96.43,19.900000000000002,0.1,82.5,3.8000000000000003,41,0,0,0
2022,10,1,17,30,107.66,19.3,0.1,87.15,3.6,51,0,0,0
2022,10,1,18,30,118.47,18.900000000000002,0.1,89.7,3.3000000000000003,63,0,0,0
2022,10,1,19,30,128.35,18.6,0.1,91.43,2.9000000000000004,70,0,0,0
2022,10,1,20,30,136.45,18.400000000000002,0.1,92.09,2.5,74,0,0,0
2022,10,1,21,30,141.48,18.2,0.1,92.12,2.1,74,0,0,0
2022,10,1,22,30,142.14000000000001,18.2,0.1,91.24,1.8,68,0,0,0
2022,10,1,23,30,138.21,18.2,0.1,90.86,1.6,57,0,0,0
2022,10,2,0,30,130.83,18.1,0.1,91.52,1.6,47,0,0,0
2022,10,2,1,30,121.35000000000001,18.1,0.1,91.88,1.8,42,0,0,0
2022,10,2,2,30,110.74000000000001,18,0.1,93.03,1.9000000000000001,40,0,0,0
2022,10,2,3,30,99.60000000000001,17.900000000000002,0.1,94.07000000000001,1.9000000000000001,41,0,0,0
2022,10,2,4,30,88.04,18.3,0.1,91.68,1.8,44,88,18,15
2022,10,2,5,30,77.22,19.400000000000002,0.1,85.74,1.8,48,483,169,62
2022,10,2,6,30,66.82000000000001,20.3,0.1,79.47,1.6,51,665,350,88
2022,10,2,7,30,57.550000000000004,21.200000000000003,0.1,72.42,1.4000000000000001,46,761,511,103
2022,10,2,8,30,50.19,22.1,0.1,65.93,1.3,32,811,632,113
2022,10,2,9,30,45.79,22.5,0.1,66.59,1.5,16,868,708,103
2022,10,2,10,30,45.26,22.8,0.1,66.13,1.9000000000000001,9,867,715,105
2022,10,2,11,30,48.730000000000004,22.8,0.1,66.11,2.3000000000000003,9,845,662,104
2022,10,2,12,30,55.43,22.6,0.1,66.86,2.6,12,799,552,99
2022,10,2,13,30,64.3,22.1,0.1,69.11,2.9000000000000004,18,719,400,88
2022,10,2,14,30,74.48,21.3,0.1,72.82000000000001,3.1,26,560,218,69
2022,10,2,15,30,85.31,20.200000000000003,0.1,78.61,3.3000000000000003,34,211,47,30
2022,10,2,16,30,96.74000000000001,19.3,0.1,84.47,3.4000000000000004,43,0,0,0
2022,10,2,17,30,107.97,18.8,0.1,88,3.4000000000000004,52,0,0,0
2022,10,2,18,30,118.81,18.400000000000002,0.1,90.72,3.1,62,0,0,0
2022,10,2,19,30,128.71,18.1,0.1,92.67,2.8000000000000003,72,0,0,0
2022,10,2,20,30,136.83,17.900000000000002,0.1,93.55,2.6,81,0,0,0
2022,10,2,21,30,141.87,17.8,0.1,93.67,2.2,86,0,0,0
2022,10,2,22,30,142.51,17.900000000000002,0.1,92.56,1.8,87,0,0,0
2022,10,2,23,30,138.54,17.900000000000002,0.1,91.82000000000001,1.4000000000000001,80,0,0,0
2022,10,3,0,30,131.1,18,0.1,90.64,1.2000000000000002,67,0,0,0
2022,10,3,1,30,121.58,17.900000000000002,0.1,90.88,1.2000000000000002,55,0,0,0
2022,10,3,2,30,110.95,17.8,0.1,91.33,1.4000000000000001,52,0,0,0
2022,10,3,3,30,99.8,17.7,0.1,91.97,1.6,57,0,0,0
2022,10,3,4,30,88.22,17.8,0.1,91.42,1.7000000000000002,66,29,14,13
2022,10,3,5,30,77.43,18.400000000000002,0.1,88.79,1.8,76,388,159,74
2022,10,3,6,30,67.06,19.1,0.1,84.74,1.8,86,584,336,108
2022,10,3,7,30,57.82,19.6,0.1,81.4,1.5,94,686,494,129
2022,10,3,8,30,50.51,20.1,0.1,77.55,1.1,98,740,611,141
2022,10,3,9,30,46.160000000000004,20.8,0.1,73.14,0.7000000000000001,84,801,685,131
2022,10,3,10,30,45.65,21.8,0.1,65.98,0.5,49,806,693,130
2022,10,3,11,30,49.120000000000005,22.700000000000003,0.1,60.67,0.8,35,784,639,126
2022,10,3,12,30,55.800000000000004,23,0.1,58.58,1.2000000000000002,43,748,534,113
2022,10,3,13,30,64.65,22.900000000000002,0.1,59.46,1.5,53,655,381,101
2022,10,3,14,30,74.81,22.200000000000003,0.1,63.730000000000004,1.8,64,478,203,78
2022,10,3,15,30,85.62,21,0.1,73.99,2.1,74,134,40,30
2022,10,3,16,30,97.05,20.200000000000003,0.1,77.99,2.6,81,0,0,0
2022,10,3,17,30,108.29,19.700000000000003,0.1,81.4,3,87,0,0,0
2022,10,3,18,30,119.14,19.3,0.1,84.99,3,92,0,0,0
2022,10,3,19,30,129.06,19,0.1,87.71000000000001,2.8000000000000003,94,0,0,0
2022,10,3,20,30,137.21,18.8,0.1,89.5,2.4000000000000004,91,0,0,0
2022,10,3,21,30,142.27,18.7,0.1,90.04,2.1,82,0,0,0
2022,10,3,22,30,142.89000000000001,18.7,0.1,89.76,1.9000000000000001,71,0,0,0
